node_id,node_label,node_type,area,map_x,map_y,level,importance,is_map_visible,connectable,movement_role,permanent_status,permanent_status_at_jst,permanent_status_by,permanent_status_source,permanent_status_note
中央:中央-6-12,中央-6-12,祭壇,中央,574,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-13,中央-6-13,祭壇,中央,624,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-14,中央-6-14,祭壇,中央,674,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-17,中央-6-17,祭壇,中央,824,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-7,中央-6-7,祭壇,中央,324,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-8,中央-6-8,祭壇,中央,374,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-9,中央-6-9,祭壇,中央,424,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-14,中央-7-14,祭壇,中央,674,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-15,中央-7-15,祭壇,中央,724,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-16,中央-7-16,祭壇,中央,774,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-17,中央-7-17,祭壇,中央,824,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-6,中央-7-6,祭壇,中央,274,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-8-15,中央-8-15,祭壇,中央,724,624,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-8-16,中央-8-16,祭壇,中央,774,624,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-9-15,中央-9-15,祭壇,中央,724,574,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-9-16,中央-9-16,祭壇,中央,774,574,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-9-4,中央-9-4,祭壇,中央,174,574,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-9-5,中央-9-5,祭壇,中央,224,574,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-9-6,中央-9-6,祭壇,中央,274,574,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-20-15,中央-20-15,漁場,中央,724,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-5-1,中央-5-1,漁場,中央,24,774,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-20,中央-19-20,漁場,中央,974,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-20,中央-18-20,漁場,中央,974,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-11,中央-20-11,漁場,中央,524,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-3,中央-9-3,漁場,中央,124,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-3,中央-10-3,漁場,中央,124,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-2,中央-11-2,漁場,中央,74,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-1,中央-17-1,漁場,中央,24,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-20,中央-17-20,漁場,中央,974,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-3,中央-4-3,漁場,中央,124,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-1,中央-18-1,漁場,中央,24,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-20,中央-20-20,漁場,中央,974,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-10,中央-20-10,漁場,中央,474,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-19,中央-18-19,漁場,中央,924,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-1,中央-19-1,漁場,中央,24,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-19,中央-19-19,漁場,中央,924,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-10,中央-19-10,漁場,中央,474,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-11,中央-19-11,漁場,中央,524,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-20,中央-14-20,漁場,中央,974,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-18,中央-14-18,漁場,中央,874,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-16,中央-19-16,漁場,中央,774,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-14,中央-19-14,漁場,中央,674,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-11,中央-18-11,漁場,中央,524,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-9,中央-20-9,漁場,中央,424,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-10,中央-18-10,漁場,中央,474,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-9,中央-19-9,漁場,中央,424,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-2,中央-12-2,漁場,中央,74,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-2,中央-13-2,漁場,中央,74,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-3,中央-14-3,漁場,中央,124,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-15-3,中央-15-3,漁場,中央,124,274,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-3,中央-12-3,漁場,中央,124,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-3,中央-13-3,漁場,中央,124,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-2,中央-14-2,漁場,中央,74,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-16-20,中央-16-20,漁場,中央,974,224,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-12,中央-18-12,漁場,中央,574,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-15-18,中央-15-18,漁場,中央,874,274,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-19,中央-17-19,漁場,中央,924,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-16-19,中央-16-19,漁場,中央,924,224,,3,TRUE,TRUE,transit,active,,,,
中央:中央-16-18,中央-16-18,漁場,中央,874,224,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-18,中央-17-18,漁場,中央,874,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-18,中央-18-18,漁場,中央,874,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-17,中央-19-17,漁場,中央,824,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-18,中央-3-18,漁場,中央,874,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-17,中央-18-17,漁場,中央,824,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-17,中央-17-17,漁場,中央,824,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-17,中央-1-17,漁場,中央,824,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-18,中央-2-18,漁場,中央,874,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-19,中央-4-19,漁場,中央,924,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-19,中央-1-19,漁場,中央,924,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-19,中央-3-19,漁場,中央,924,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-20,中央-8-20,漁場,中央,974,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-19,中央-8-19,漁場,中央,924,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-18,中央-7-18,漁場,中央,874,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-19,中央-7-19,漁場,中央,924,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-6-18,中央-6-18,漁場,中央,874,724,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-10,中央-3-10,漁場,中央,474,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-11,中央-3-11,漁場,中央,524,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-15-19,中央-15-19,漁場,中央,924,274,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-16,中央-18-16,漁場,中央,774,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-9,中央-18-9,漁場,中央,424,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-15-20,中央-15-20,漁場,中央,974,274,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-18,中央-19-18,漁場,中央,874,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-19,中央-14-19,漁場,中央,924,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-3,中央-8-3,漁場,中央,124,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-2,中央-8-2,漁場,中央,74,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-18,中央-1-18,漁場,中央,874,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-15-2,中央-15-2,漁場,中央,74,274,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-15,中央-18-15,漁場,中央,724,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-19,中央-13-19,漁場,中央,924,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-3,中央-3-3,漁場,中央,124,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-4,中央-4-4,漁場,中央,174,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-3,中央-18-3,漁場,中央,124,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-16-2,中央-16-2,漁場,中央,74,224,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-2,中央-17-2,漁場,中央,74,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-2,中央-18-2,漁場,中央,74,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-2,中央-19-2,漁場,中央,74,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-5,中央-19-5,漁場,中央,224,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-16-3,中央-16-3,漁場,中央,124,224,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-3,中央-17-3,漁場,中央,124,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-14,中央-18-14,漁場,中央,674,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-19,中央-12-19,漁場,中央,924,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-17-4,中央-17-4,漁場,中央,174,174,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-15,中央-19-15,漁場,中央,724,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-8,中央-18-8,漁場,中央,374,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-5,中央-18-5,漁場,中央,224,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-16,中央-20-16,漁場,中央,774,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-8,中央-19-8,漁場,中央,374,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-6,中央-18-6,漁場,中央,274,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-7,中央-18-7,漁場,中央,324,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-18,中央-20-18,漁場,中央,874,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-19,中央-11-19,漁場,中央,924,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-20,中央-10-20,漁場,中央,974,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-19,中央-20-19,漁場,中央,924,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-16,中央-3-16,漁場,中央,774,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-17,中央-2-17,漁場,中央,824,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-16,中央-1-16,漁場,中央,774,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-7,中央-1-7,漁場,中央,324,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-1,中央-9-1,漁場,中央,24,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-17,中央-3-17,漁場,中央,824,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-4,中央-1-4,漁場,中央,174,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-4,中央-18-4,漁場,中央,174,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-4,中央-3-4,漁場,中央,174,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-20,中央-7-20,漁場,中央,974,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-20,中央-11-20,漁場,中央,974,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-20,中央-9-20,漁場,中央,974,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-19,中央-10-19,漁場,中央,924,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-19,中央-9-19,漁場,中央,924,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-18,中央-10-18,漁場,中央,874,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-18,中央-11-18,漁場,中央,874,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-18,中央-9-18,漁場,中央,874,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-18,中央-12-18,漁場,中央,874,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-18,中央-13-18,漁場,中央,874,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-18-13,中央-18-13,漁場,中央,624,124,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-12,中央-19-12,漁場,中央,574,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-15,中央-2-15,漁場,中央,724,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-20,中央-12-20,漁場,中央,974,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-16,中央-2-16,漁場,中央,774,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-15,中央-1-15,漁場,中央,724,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-15,中央-3-15,漁場,中央,724,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-14,中央-1-14,漁場,中央,674,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-13,中央-19-13,漁場,中央,624,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-14,中央-3-14,漁場,中央,674,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-13,中央-1-13,漁場,中央,624,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-13,中央-2-13,漁場,中央,624,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-17,中央-4-17,漁場,中央,824,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-13,中央-3-13,漁場,中央,624,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-14,中央-2-14,漁場,中央,674,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-1,中央-8-1,漁場,中央,24,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-12,中央-3-12,漁場,中央,574,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-18,中央-8-18,漁場,中央,874,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-5-20,中央-5-20,漁場,中央,974,774,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-12,中央-20-12,漁場,中央,574,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-12,中央-1-12,漁場,中央,574,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-12,中央-2-12,漁場,中央,574,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-4,中央-19-4,漁場,中央,174,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-6,中央-19-6,漁場,中央,274,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-3,中央-19-3,漁場,中央,124,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-13,中央-20-13,漁場,中央,624,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-18,中央-4-18,漁場,中央,874,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-5-18,中央-5-18,漁場,中央,874,774,,3,TRUE,TRUE,transit,active,,,,
中央:中央-6-20,中央-6-20,漁場,中央,974,724,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-9,中央-3-9,漁場,中央,424,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-8,中央-3-8,漁場,中央,374,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-9,中央-1-9,漁場,中央,424,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-9,中央-2-9,漁場,中央,424,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-5,中央-3-5,漁場,中央,224,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-11,中央-1-11,漁場,中央,524,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-10,中央-1-10,漁場,中央,474,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-8,中央-1-8,漁場,中央,374,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-7,中央-2-7,漁場,中央,324,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-8,中央-20-8,漁場,中央,374,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-19-7,中央-19-7,漁場,中央,324,74,,3,TRUE,TRUE,transit,active,,,,
中央:中央-6-19,中央-6-19,漁場,中央,924,724,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-7,中央-20-7,漁場,中央,324,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-5-19,中央-5-19,漁場,中央,924,774,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-6,中央-2-6,漁場,中央,274,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-5,中央-2-5,漁場,中央,224,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-6,中央-1-6,漁場,中央,274,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-6,中央-20-6,漁場,中央,274,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-5,中央-20-5,漁場,中央,224,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-3,中央-2-3,漁場,中央,124,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-2,中央-20-2,漁場,中央,74,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-4,中央-20-4,漁場,中央,174,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-20,中央-13-20,漁場,中央,974,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-3,中央-20-3,漁場,中央,124,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-20,中央-4-20,漁場,中央,974,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-1,中央-20-1,漁場,中央,24,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-20,中央-3-20,漁場,中央,974,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-4,中央-2-4,漁場,中央,174,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-3,中央-1-3,漁場,中央,124,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-5,中央-1-5,漁場,中央,224,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-19,中央-2-19,漁場,中央,924,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-2,中央-2-2,漁場,中央,74,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-2,中央-1-2,漁場,中央,74,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-20,中央-1-20,漁場,中央,974,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-20,中央-2-20,漁場,中央,974,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-1-1,中央-1-1,漁場,中央,24,974,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-1,中央-2-1,漁場,中央,24,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-1,中央-10-1,漁場,中央,24,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-10,中央-10-10,漁場,中央,474,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-11,中央-10-11,漁場,中央,524,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-12,中央-10-12,漁場,中央,574,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-13,中央-10-13,漁場,中央,624,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-14,中央-10-14,漁場,中央,674,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-2,中央-10-2,漁場,中央,74,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-7,中央-10-7,漁場,中央,324,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-8,中央-10-8,漁場,中央,374,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-10-9,中央-10-9,漁場,中央,424,524,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-1,中央-11-1,漁場,中央,24,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-10,中央-11-10,漁場,中央,474,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-11,中央-11-11,漁場,中央,524,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-12,中央-11-12,漁場,中央,574,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-13,中央-11-13,漁場,中央,624,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-14,中央-11-14,漁場,中央,674,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-3,中央-11-3,漁場,中央,124,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-7,中央-11-7,漁場,中央,324,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-8,中央-11-8,漁場,中央,374,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-9,中央-11-9,漁場,中央,424,474,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-1,中央-12-1,漁場,中央,24,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-10,中央-12-10,漁場,中央,474,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-11,中央-12-11,漁場,中央,524,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-12,中央-12-12,漁場,中央,574,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-13,中央-12-13,漁場,中央,624,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-14,中央-12-14,漁場,中央,674,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-7,中央-12-7,漁場,中央,324,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-8,中央-12-8,漁場,中央,374,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-12-9,中央-12-9,漁場,中央,424,424,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-1,中央-13-1,漁場,中央,24,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-10,中央-13-10,漁場,中央,474,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-11,中央-13-11,漁場,中央,524,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-12,中央-13-12,漁場,中央,574,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-13,中央-13-13,漁場,中央,624,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-14,中央-13-14,漁場,中央,674,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-7,中央-13-7,漁場,中央,324,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-8,中央-13-8,漁場,中央,374,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-13-9,中央-13-9,漁場,中央,424,374,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-1,中央-14-1,漁場,中央,24,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-10,中央-14-10,漁場,中央,474,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-11,中央-14-11,漁場,中央,524,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-12,中央-14-12,漁場,中央,574,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-13,中央-14-13,漁場,中央,624,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-8,中央-14-8,漁場,中央,374,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-14-9,中央-14-9,漁場,中央,424,324,,3,TRUE,TRUE,transit,active,,,,
中央:中央-15-1,中央-15-1,漁場,中央,24,274,,3,TRUE,TRUE,transit,active,,,,
中央:中央-16-1,中央-16-1,漁場,中央,24,224,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-10,中央-2-10,漁場,中央,474,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-11,中央-2-11,漁場,中央,524,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-1,中央-3-1,漁場,中央,24,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-2,中央-3-2,漁場,中央,74,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-1,中央-4-1,漁場,中央,24,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-4-2,中央-4-2,漁場,中央,74,824,,3,TRUE,TRUE,transit,active,,,,
中央:中央-5-2,中央-5-2,漁場,中央,74,774,,3,TRUE,TRUE,transit,active,,,,
中央:中央-5-3,中央-5-3,漁場,中央,124,774,,3,TRUE,TRUE,transit,active,,,,
中央:中央-6-1,中央-6-1,漁場,中央,24,724,,3,TRUE,TRUE,transit,active,,,,
中央:中央-6-2,中央-6-2,漁場,中央,74,724,,3,TRUE,TRUE,transit,active,,,,
中央:中央-6-3,中央-6-3,漁場,中央,124,724,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-1,中央-7-1,漁場,中央,24,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-10,中央-7-10,漁場,中央,474,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-11,中央-7-11,漁場,中央,524,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-12,中央-7-12,漁場,中央,574,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-13,中央-7-13,漁場,中央,624,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-2,中央-7-2,漁場,中央,74,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-3,中央-7-3,漁場,中央,124,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-8,中央-7-8,漁場,中央,374,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-7-9,中央-7-9,漁場,中央,424,674,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-10,中央-8-10,漁場,中央,474,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-11,中央-8-11,漁場,中央,524,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-12,中央-8-12,漁場,中央,574,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-13,中央-8-13,漁場,中央,624,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-14,中央-8-14,漁場,中央,674,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-7,中央-8-7,漁場,中央,324,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-8,中央-8-8,漁場,中央,374,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-8-9,中央-8-9,漁場,中央,424,624,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-10,中央-9-10,漁場,中央,474,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-11,中央-9-11,漁場,中央,524,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-12,中央-9-12,漁場,中央,574,574,,3,TRUE,TRUE,transit,active,,,,
中央:中央-9-13,中央-9-13,漁場,中央,624,574,,3,TRUE,TRUE,transit,active,,,,
